0	132
1	752
2	725
3	717
4	768
5	773
6	796
7	826
8	864
9	788
10	797
11	854
12	1090
13	1458
14	1566
15	1319
16	1114
17	937
18	781
19	771
20	774
21	766
22	764
23	782
24	836
25	819
26	813
27	879
28	832
29	874
30	836
31	816
32	864
33	907
34	901
35	982
36	958
37	980
38	925
39	1112
40	1115
41	1091
42	1055
43	1093
44	1045
45	1092
46	1114
47	1029
48	1078
49	1026
50	998
51	989
52	985
53	1012
54	967
55	954
56	994
57	958
58	929
59	918
60	925
61	941
62	916
63	904
64	864
65	879
66	879
67	885
68	894
69	897
70	866
71	890
72	912
73	919
74	831
75	808
76	836
77	875
78	880
79	897
80	845
81	891
82	847
83	869
84	897
85	879
86	832
87	875
88	819
89	839
90	875
91	884
92	833
93	830
94	827
95	778
96	815
97	789
98	808
99	822
100	823
101	784
102	813
103	849
104	788
105	811
106	792
107	809
108	841
109	829
110	822
111	837
112	781
113	796
114	803
115	852
116	836
117	806
118	800
119	775
120	746
121	772
122	793
123	812
124	826
125	767
126	808
127	801
128	836
129	820
130	831
131	801
132	833
133	816
134	830
135	791
136	823
137	828
138	824
139	804
140	855
141	808
142	900
143	873
144	845
145	887
146	882
147	841
148	859
149	928
150	905
151	864
152	871
153	900
154	816
155	872
156	805
157	789
158	742
159	744
160	726
161	705
162	722
163	683
164	632
165	691
166	608
167	582
168	537
169	562
170	507
171	531
172	550
173	553
174	553
175	485
176	524
177	467
178	521
179	529
180	464
181	535
182	484
183	522
184	496
185	570
186	672
187	712
188	746
189	835
190	963
191	1144
192	1290
193	1375
194	1554
195	1663
196	1709
197	1668
198	1664
199	1607
200	1338
201	1339
202	1133
203	950
204	814
205	654
206	538
207	411
208	355
209	355
210	327
211	342
212	380
213	467
214	565
215	677
216	836
217	878
218	1011
219	1074
220	1220
221	1265
222	1268
223	1216
224	1225
225	1153
226	1034
227	1006
228	843
229	699
230	605
231	479
232	354
233	307
234	193
235	135
236	108
237	69
238	39
239	40
240	14
241	24
242	12
243	13
244	8
245	17
246	13
247	13
248	13
249	9
250	9
251	6
252	6
253	7
254	9
255	0
