0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y
-303.075340,-1023.099709,-304.094822,-1023.099709,-303.585081,-1023.099709,-303.839952,-1023.099709
-304.859434,-1023.099709,-307.408140,-1023.099709,-306.643528,-1023.099709,-306.133787,-1023.099709
-307.663011,-1023.099709,-309.956847,-1023.099709,-308.427623,-1023.099709,-308.427623,-1023.099709
-309.701976,-1023.099709,-310.211717,-1023.099709,-311.740941,-1023.099709,-311.231200,-1023.099709
-310.466588,-1023.099709,-307.408140,-1023.099709,-307.153270,-1023.099709,-307.663011,-1023.099709
-305.878917,-1023.099709,-304.604563,-1023.099709,-304.859434,-1023.099709,-304.349693,-1023.099709
-303.839952,-1023.099709,-301.036375,-1023.099709,-301.546116,-1023.099709,-302.055857,-1023.099709
-300.271763,-1023.099709,-297.977927,-1023.099709,-298.487668,-1023.099709,-298.742539,-1023.099709
-297.723056,-1023.099709,-295.429221,-1023.099709,-295.429221,-1023.099709,-294.919479,-1023.099709
-293.899997,-1023.099709,-292.115903,-1023.099709,-292.625644,-1023.099709,-293.135385,-1023.099709
-291.606161,-1023.099709,-288.802584,-1023.099709,-289.312326,-1023.099709,-290.076938,-1023.099709
-288.292843,-1023.099709,-286.508749,-1023.099709,-287.018490,-1023.099709,-287.273361,-1023.099709
-285.744137,-1023.099709,-282.685689,-1023.099709,-283.705172,-1023.099709,-283.195431,-1023.099709
-282.940560,-1023.099709,-279.882112,-1023.099709,-281.411336,-1023.099709,-281.411336,-1023.099709
-279.372371,-1023.099709,-277.843147,-1023.099709,-277.333406,-1023.099709,-276.823665,-1023.099709
-276.568794,-1023.099709,-274.020088,-1023.099709,-274.274958,-1023.099709,-275.039570,-1023.099709
-274.274958,-1023.099709,-271.216511,-1023.099709,-271.726252,-1023.099709,-271.726252,-1023.099709
-270.961640,-1023.099709,-268.667805,-1023.099709,-268.412934,-1023.099709,-268.922675,-1023.099709
-267.393451,-1023.099709,-265.864228,-1023.099709,-265.609357,-1023.099709,-265.354486,-1023.099709
-265.099616,-1023.099709,-262.550910,-1023.099709,-263.570392,-1023.099709,-263.570392,-1023.099709
-262.041168,-1023.099709,-259.747333,-1023.099709,-260.002203,-1023.099709,-260.257074,-1023.099709
-259.492462,-1023.099709,-256.434014,-1023.099709,-256.943756,-1023.099709,-257.198626,-1023.099709
-256.179144,-1023.099709,-254.140179,-1023.099709,-254.649920,-1023.099709,-254.904791,-1023.099709
-254.140179,-1023.099709,-250.571990,-1023.099709,-251.081731,-1023.099709,-252.101214,-1023.099709
-250.062249,-1023.099709,-248.787896,-1023.099709,-248.787896,-1023.099709,-248.787896,-1023.099709
-248.787896,-1023.099709,-244.709965,-1023.099709,-246.239189,-1023.099709,-246.494060,-1023.099709
-244.455095,-1023.099709,-242.925871,-1023.099709,-242.671000,-1023.099709,-243.435612,-1023.099709
-242.416130,-1023.099709,-240.122294,-1023.099709,-240.122294,-1023.099709,-239.867423,-1023.099709
-239.357682,-1023.099709,-236.808976,-1023.099709,-237.828458,-1023.099709,-238.338200,-1023.099709
-236.299235,-1023.099709,-233.495658,-1023.099709,-234.260270,-1023.099709,-234.260270,-1023.099709
-233.495658,-1023.099709,-231.966434,-1023.099709,-231.711563,-1023.099709,-231.711563,-1023.099709
-230.692081,-1023.099709,-227.123892,-1023.099709,-228.653116,-1023.099709,-228.653116,-1023.099709
-228.143375,-1023.099709,-226.104409,-1023.099709,-226.614151,-1023.099709,-226.869021,-1023.099709
-224.575186,-1023.099709,-222.281350,-1023.099709,-222.536221,-1023.099709,-222.791091,-1023.099709
-222.026479,-1023.099709,-220.242385,-1023.099709,-221.261868,-1023.099709,-221.261868,-1023.099709
-219.987514,-1023.099709,-217.183937,-1023.099709,-216.929067,-1023.099709,-217.438808,-1023.099709
-216.419326,-1023.099709,-215.144972,-1023.099709,-215.144972,-1023.099709,-215.399843,-1023.099709
-213.106007,-1023.099709,-211.831654,-1023.099709,-212.086525,-1023.099709,-212.086525,-1023.099709
-212.086525,-1023.099709,-209.282948,-1023.099709,-209.537819,-1023.099709,-209.537819,-1023.099709
-208.263465,-1023.099709,-206.479371,-1023.099709,-205.714759,-1023.099709,-206.479371,-1023.099709
-205.969630,-1023.099709,-203.420923,-1023.099709,-204.695277,-1023.099709,-204.185535,-1023.099709
-202.911182,-1023.099709,-200.362476,-1023.099709,-200.872217,-1023.099709,-201.636829,-1023.099709
-200.362476,-1023.099709,-198.323511,-1023.099709,-198.833252,-1023.099709,-198.068640,-1023.099709
-197.049158,-1023.099709,-195.010193,-1023.099709,-195.265063,-1023.099709,-196.029675,-1023.099709
-195.265063,-1023.099709,-191.442004,-1023.099709,-192.971228,-1023.099709,-192.971228,-1023.099709
-191.187133,-1023.099709,-190.422521,-1023.099709,-189.657909,-1023.099709,-190.422521,-1023.099709
-189.657909,-1023.099709,-186.344591,-1023.099709,-187.109203,-1023.099709,-186.854333,-1023.099709
-187.109203,-1023.099709,-184.560497,-1023.099709,-184.560497,-1023.099709,-185.325109,-1023.099709
-183.795885,-1023.099709,-181.247179,-1023.099709,-180.992308,-1023.099709,-181.247179,-1023.099709
-180.992308,-1023.099709,-179.463084,-1023.099709,-179.208214,-1023.099709,-179.463084,-1023.099709
-178.443602,-1023.099709,-175.130284,-1023.099709,-176.404637,-1023.099709,-176.149766,-1023.099709
-175.385154,-1023.099709,-173.855930,-1023.099709,-173.855930,-1023.099709,-173.855930,-1023.099709
-172.836448,-1023.099709,-170.542612,-1023.099709,-170.287742,-1023.099709,-171.307224,-1023.099709
-170.542612,-1023.099709,-167.993906,-1023.099709,-169.013388,-1023.099709,-168.758518,-1023.099709
-166.974423,-1023.099709,-164.935458,-1023.099709,-165.700070,-1023.099709,-165.445200,-1023.099709
-165.445200,-1023.099709,-162.896493,-1023.099709,-163.406235,-1023.099709,-162.386752,-1023.099709
-162.131881,-1023.099709,-159.073434,-1023.099709,-160.347787,-1023.099709,-160.347787,-1023.099709
-159.583175,-1023.099709,-157.289339,-1023.099709,-157.544210,-1023.099709,-157.289339,-1023.099709
-155.760116,-1023.099709,-154.740633,-1023.099709,-154.740633,-1023.099709,-154.740633,-1023.099709
-153.976021,-1023.099709,-151.682186,-1023.099709,-152.701668,-1023.099709,-152.446798,-1023.099709
-151.682186,-1023.099709,-149.388350,-1023.099709,-150.152962,-1023.099709,-150.152962,-1023.099709
-148.113997,-1023.099709,-146.584773,-1023.099709,-145.820161,-1023.099709,-146.584773,-1023.099709
-146.329902,-1023.099709,-144.290937,-1023.099709,-144.545808,-1023.099709,-144.545808,-1023.099709
-143.016584,-1023.099709,-140.467878,-1023.099709,-141.232490,-1023.099709,-141.742231,-1023.099709
-140.722749,-1023.099709,-139.193525,-1023.099709,-138.683784,-1023.099709,-138.683784,-1023.099709
-137.409430,-1023.099709,-134.605853,-1023.099709,-135.625336,-1023.099709,-136.135077,-1023.099709
-135.880207,-1023.099709,-133.586371,-1023.099709,-134.096112,-1023.099709,-133.331500,-1023.099709
-132.566888,-1023.099709,-130.273053,-1023.099709,-130.018182,-1023.099709,-131.037665,-1023.099709
-130.527923,-1023.099709,-128.234088,-1023.099709,-128.998700,-1023.099709,-127.724346,-1023.099709
-127.724346,-1023.099709,-124.920770,-1023.099709,-124.920770,-1023.099709,-126.195123,-1023.099709
-124.665899,-1023.099709,-122.881804,-1023.099709,-122.881804,-1023.099709,-122.117193,-1023.099709
-121.862322,-1023.099709,-119.568486,-1023.099709,-120.078228,-1023.099709,-120.333098,-1023.099709
-119.313616,-1023.099709,-116.764909,-1023.099709,-118.039263,-1023.099709,-118.294133,-1023.099709
-117.274651,-1023.099709,-114.471074,-1023.099709,-114.980815,-1023.099709,-114.980815,-1023.099709
-113.706462,-1023.099709,-111.667497,-1023.099709,-112.432109,-1023.099709,-112.432109,-1023.099709
-111.922367,-1023.099709,-109.118790,-1023.099709,-109.883402,-1023.099709,-110.138273,-1023.099709
-108.099308,-1023.099709,-106.570084,-1023.099709,-106.570084,-1023.099709,-106.824955,-1023.099709
-106.570084,-1023.099709,-104.531119,-1023.099709,-105.040860,-1023.099709,-104.276249,-1023.099709
-103.001895,-1023.099709,-100.708060,-1023.099709,-101.472672,-1023.099709,-102.747025,-1023.099709
-100.708060,-1023.099709,-99.433707,-1023.099709,-99.688577,-1023.099709,-98.669095,-1023.099709
-98.159353,-1023.099709,-96.375259,-1023.099709,-95.865518,-1023.099709,-97.394742,-1023.099709
-96.120388,-1023.099709,-93.571682,-1023.099709,-93.826553,-1023.099709,-94.336294,-1023.099709
-92.807070,-1023.099709,-91.022976,-1023.099709,-91.532717,-1023.099709,-91.532717,-1023.099709
-90.258364,-1023.099709,-88.219399,-1023.099709,-88.219399,-1023.099709,-88.474269,-1023.099709
-88.729140,-1023.099709,-85.670693,-1023.099709,-86.435304,-1023.099709,-86.690175,-1023.099709
-84.396339,-1023.099709,-82.612245,-1023.099709,-83.376857,-1023.099709,-84.141469,-1023.099709
-82.612245,-1023.099709,-80.828151,-1023.099709,-80.828151,-1023.099709,-81.083021,-1023.099709
-79.553797,-1023.099709,-77.259962,-1023.099709,-78.279444,-1023.099709,-78.534315,-1023.099709
-77.259962,-1023.099709,-75.475867,-1023.099709,-75.985609,-1023.099709,-75.730738,-1023.099709
-74.711255,-1023.099709,-72.672290,-1023.099709,-72.162549,-1023.099709,-73.182032,-1023.099709
-72.417420,-1023.099709,-70.378455,-1023.099709,-71.143067,-1023.099709,-69.868714,-1023.099709
-70.123584,-1023.099709,-67.320007,-1023.099709,-67.320007,-1023.099709,-68.594360,-1023.099709
-66.555395,-1023.099709,-65.026172,-1023.099709,-65.535913,-1023.099709,-64.771301,-1023.099709
-64.771301,-1023.099709,-62.222595,-1023.099709,-62.477465,-1023.099709,-62.477465,-1023.099709
-61.457983,-1023.099709,-59.673888,-1023.099709,-60.183630,-1023.099709,-60.693371,-1023.099709
-59.673888,-1023.099709,-57.889794,-1023.099709,-57.634923,-1023.099709,-57.634923,-1023.099709
-56.615441,-1023.099709,-54.321605,-1023.099709,-54.066734,-1023.099709,-55.341088,-1023.099709
-54.321605,-1023.099709,-52.027769,-1023.099709,-53.302123,-1023.099709,-52.537511,-1023.099709
-50.753416,-1023.099709,-49.479063,-1023.099709,-48.969322,-1023.099709,-50.243675,-1023.099709
-48.714451,-1023.099709,-47.185227,-1023.099709,-47.694969,-1023.099709,-46.675486,-1023.099709
-46.420616,-1023.099709,-43.871909,-1023.099709,-44.126780,-1023.099709,-44.891392,-1023.099709
-43.107297,-971.928705,-42.597556,-1007.061036,-42.087815,-1023.099709,-42.087815,-1023.099709
-41.323203,-915.920641,-39.029367,-945.197584,-39.029367,-1023.099709,-39.539109,-1023.099709
-38.009885,-857.875921,-36.480661,-882.824967,-37.245273,-959.708764,-37.755014,-966.073317
-35.716049,-800.849529,-33.931955,-820.452351,-34.441696,-892.753670,-34.441696,-897.590730
-33.167343,-742.804809,-31.383248,-758.079735,-31.383248,-825.543993,-31.892990,-831.653964
-30.873507,-685.778417,-28.834542,-697.234611,-29.089413,-759.607228,-29.089413,-763.680541
-27.815060,-629.006607,-25.776095,-633.334502,-26.285836,-691.633805,-27.050448,-696.470865
-25.776095,-570.961886,-23.992000,-571.725633,-24.246871,-625.187875,-23.227388,-630.024935
-22.972518,-514.190076,-20.168941,-509.098434,-21.443294,-558.232781,-22.207906,-563.069841
-19.914070,-455.890774,-19.149458,-446.980400,-18.894588,-491.277687,-19.149458,-494.587254
-18.129976,-400.391874,-15.326399,-384.098620,-16.091011,-423.813428,-16.091011,-428.141324
-14.816658,-342.092572,-13.287434,-322.998914,-14.052046,-356.349170,-13.797175,-361.695394
-12.522822,-286.084508,-10.483857,-261.135462,-11.248469,-290.666986,-10.738727,-293.467389
-8.954633,-228.803534,-8.444892,-197.235353,-7.935150,-222.948146,-8.699762,-227.785206
-7.680280,-171.267978,-5.386444,-136.644811,-6.151056,-156.247634,-5.641315,-159.811783
-4.621832,-113.223257,-2.582867,-74.017613,-2.837738,-88.274211,-4.112091,-92.347525
-2.073126,-56.706030,-0.798773,-12.154161,-1.053643,-22.082863,-0.289032,-25.901595
-0.543902,0.829527,2.769416,50.727620,2.259675,44.872231,0.985322,40.289753
3.279157,57.601336,5.318122,111.827325,3.788898,111.572743,4.298640,108.517758
5.063252,114.373146,7.357087,173.945359,7.611958,178.527837,7.357087,175.982016
8.376570,172.163285,9.650923,237.081722,9.396052,245.482932,9.650923,241.155036
10.415535,228.935095,13.219112,298.945174,12.454500,312.438026,11.944759,309.637623
13.473982,286.979815,14.748336,360.808626,15.003206,379.902284,15.003206,376.592717
15.512947,342.987879,17.551912,423.435824,17.297042,445.584468,17.551912,444.056975
18.316524,400.523435,20.610360,485.044694,19.336007,513.303308,18.826266,509.993741
20.865231,458.313573,22.649325,546.908146,22.394454,580.003820,22.904196,577.967164
22.649325,515.085383,25.198031,610.044509,24.943161,647.977243,24.433419,645.176840
26.217514,572.620939,28.256479,671.398797,27.236996,713.404845,27.491867,711.622770
28.256479,629.901913,30.295444,734.025995,30.295444,781.632849,29.785703,778.577864
31.569797,687.692052,33.099021,795.889447,32.079538,847.824197,33.099021,846.042122
33.099021,743.954697,36.412339,858.771228,35.647727,914.779291,34.883115,912.742635
36.667210,800.726507,37.941563,920.380098,37.176951,981.479803,37.176951,978.933982
37.941563,857.498317,41.000010,981.734386,41.000010,1048.689480,40.235399,1047.161987
41.764622,915.797620,42.784105,1044.107002,41.764622,1062.182331,42.529234,1062.182331
43.548717,971.551101,46.352294,1062.182331,45.842552,1062.182331,45.332811,1062.182331
46.352294,1029.341240,48.646129,1062.182331,47.626647,1062.182331,48.136388,1062.182331
49.155871,1062.182331,51.704577,1062.182331,50.939965,1062.182331,50.175353,1062.182331
51.449706,1062.182331,52.978930,1062.182331,52.724059,1062.182331,53.233801,1062.182331
53.998413,1062.182331,56.292248,1062.182331,56.037378,1062.182331,55.782507,1062.182331
56.292248,1062.182331,58.586084,1062.182331,57.566601,1062.182331,57.821472,1062.182331
59.350696,1062.182331,61.644531,1062.182331,61.389661,1062.182331,60.879920,1062.182331
61.644531,1062.182331,63.428626,1062.182331,63.938367,1062.182331,63.173755,1062.182331
64.957850,1062.182331,66.996815,1062.182331,66.232203,1062.182331,66.232203,1062.182331
66.741944,1062.182331,68.780909,1062.182331,68.271168,1062.182331,67.761427,1062.182331
69.800392,1062.182331,71.584486,1062.182331,71.839357,1062.182331,71.584486,1062.182331
71.584486,1062.182331,73.878322,1062.182331,73.113710,1062.182331,72.858839,1062.182331
75.152675,1062.182331,76.427028,1062.182331,76.427028,1062.182331,76.172157,1062.182331
76.936769,1062.182331,78.975734,1062.182331,78.211122,1062.182331,78.211122,1062.182331
79.740346,1062.182331,82.289052,1062.182331,81.779311,1062.182331,81.524441,1062.182331
82.034182,1062.182331,84.328017,1062.182331,83.308535,1062.182331,83.308535,1062.182331
85.602371,1062.182331,86.876724,1062.182331,87.131594,1062.182331,87.131594,1062.182331
86.366982,1062.182331,89.425430,1062.182331,88.660818,1062.182331,88.405948,1062.182331
90.444913,1062.182331,91.719266,1062.182331,91.974136,1062.182331,91.464395,1062.182331
91.974136,1062.182331,94.267972,1062.182331,94.013101,1062.182331,94.013101,1062.182331
95.032584,1062.182331,96.816678,1062.182331,97.071549,1062.182331,97.071549,1062.182331
97.071549,1062.182331,99.620255,1062.182331,98.345902,1062.182331,98.091031,1062.182331
100.639738,1062.182331,102.168962,1062.182331,102.168962,1062.182331,102.168962,1062.182331
102.933573,1062.182331,104.462797,1062.182331,103.953056,1062.182331,103.953056,1062.182331
105.482280,1062.182331,107.266374,1062.182331,107.011503,1062.182331,106.756633,1062.182331
108.030986,1062.182331,109.305339,1062.182331,108.795598,1062.182331,108.285857,1062.182331
111.089434,1062.182331,112.363787,1062.182331,112.363787,1062.182331,112.363787,1062.182331
112.873528,1062.182331,114.147881,1062.182331,113.638140,1062.182331,113.638140,1062.182331
115.422234,1062.182331,117.970941,1062.182331,116.951458,1062.182331,116.951458,1062.182331
117.461199,1062.182331,119.500164,1062.182331,118.990423,1062.182331,118.990423,1062.182331
120.519647,1062.182331,123.068353,1062.182331,122.558612,1062.182331,122.303741,1062.182331
123.068353,1062.182331,124.597577,1062.182331,123.578094,1062.182331,123.578094,1062.182331
125.362189,1062.182331,127.910895,1062.182331,127.401154,1062.182331,127.146283,1062.182331
127.910895,1062.182331,129.440119,1062.182331,128.930378,1062.182331,129.185248,1062.182331
130.714472,1062.182331,133.263178,1062.182331,131.988825,1062.182331,131.988825,1062.182331
132.753437,1062.182331,134.027790,1062.182331,134.537531,1062.182331,134.537531,1062.182331
135.557014,1062.182331,137.850850,1062.182331,137.086238,1062.182331,136.831367,1062.182331
138.105720,1062.182331,139.889815,1062.182331,139.634944,1062.182331,139.634944,1062.182331
140.654427,1062.182331,141.928780,1062.182331,142.693392,1062.182331,142.438521,1062.182331
143.203133,1062.182331,144.987227,1062.182331,144.477486,1062.182331,144.477486,1062.182331
145.496969,1062.182331,147.535934,1062.182331,147.026192,1062.182331,146.771322,1062.182331
148.810287,1062.182331,150.339511,1062.182331,149.574899,1062.182331,149.574899,1062.182331
149.829769,1062.182331,152.378476,1062.182331,151.868734,1062.182331,152.123605,1062.182331
153.652829,1062.182331,155.691794,1062.182331,154.927182,1062.182331,154.162570,1062.182331
155.182052,1062.182331,156.966147,1062.182331,156.711276,1062.182331,156.711276,1062.182331
158.240500,1062.182331,160.534336,1062.182331,160.279465,1062.182331,159.769724,1062.182331
160.279465,1062.182331,162.318430,1062.182331,161.553818,1062.182331,161.298948,1062.182331
163.847654,1062.182331,165.122007,1062.182331,164.867136,1062.182331,165.122007,1062.182331
165.631748,1062.182331,166.906101,1062.182331,166.906101,1062.182331,166.651231,1062.182331
168.435325,1062.182331,170.729161,1062.182331,170.474290,1062.182331,169.964549,1062.182331
170.729161,1062.182331,172.003514,1062.182331,172.258385,1062.182331,172.003514,1062.182331
173.532738,1062.182331,174.807091,1062.182331,174.807091,1062.182331,174.552220,1062.182331
175.571703,1062.182331,177.865539,1062.182331,177.355797,1062.182331,177.100927,1062.182331
178.375280,1062.182331,179.904504,1062.182331,179.649633,1062.182331,179.649633,1062.182331
181.178857,1062.182331,182.453210,1062.182331,182.198339,1062.182331,182.198339,1062.182331
182.708080,1062.182331,185.766528,1062.182331,184.237304,1062.182331,184.747046,1062.182331
186.786011,1062.182331,187.805493,1062.182331,187.805493,1062.182331,187.295752,1062.182331
187.805493,1062.182331,190.099329,1062.182331,189.334717,1062.182331,189.844458,1062.182331
190.863941,1062.182331,193.412647,1062.182331,192.648035,1062.182331,192.648035,1062.182331
192.902906,1062.182331,195.196741,1062.182331,194.432129,1062.182331,194.432129,1062.182331
196.471094,1062.182331,198.000318,1062.182331,198.000318,1062.182331,197.490577,1062.182331
198.510060,1062.182331,199.784413,1062.182331,199.784413,1062.182331,200.039283,1062.182331
201.058766,1062.182331,203.352601,1062.182331,201.568507,1062.182331,202.078248,1062.182331
203.352601,1062.182331,205.136696,1062.182331,205.646437,1062.182331,204.881825,1062.182331
205.646437,1062.182331,207.685402,1062.182331,206.920790,1062.182331,207.175661,1062.182331
208.704885,1062.182331,210.234108,1062.182331,209.979238,1062.182331,209.724367,1062.182331
211.253591,1062.182331,212.018203,1062.182331,212.782815,1062.182331,212.018203,1062.182331
213.292556,1062.182331,216.351004,1062.182331,214.821780,1062.182331,215.331521,1062.182331
