0	318
1	866
2	578
3	482
4	407
5	367
6	337
7	321
8	246
9	283
10	272
11	229
12	222
13	206
14	184
15	172
16	143
17	149
18	138
19	128
20	113
21	87
22	79
23	78
24	79
25	64
26	70
27	69
28	60
29	62
30	61
31	49
32	62
33	48
34	45
35	36
36	43
37	26
38	41
39	37
40	31
41	21
42	29
43	32
44	29
45	20
46	18
47	25
48	15
49	19
50	18
51	20
52	17
53	13
54	25
55	11
56	10
57	15
58	11
59	10
60	9
61	11
62	12
63	14
64	10
65	7
66	6
67	5
68	7
69	11
70	10
71	5
72	12
73	9
74	6
75	5
76	2
77	4
78	6
79	5
80	5
81	2
82	4
83	5
84	7
85	5
86	1
87	3
88	3
89	2
90	3
91	2
92	6
93	5
94	1
95	1
96	3
97	1
98	2
99	2
100	3
101	1
102	1
103	1
104	0
105	1
106	0
107	1
108	2
109	3
110	0
111	0
112	0
113	1
114	1
115	1
116	1
117	2
118	0
119	1
120	1
121	3
122	2
123	0
124	0
125	1
126	0
127	0
128	0
129	0
130	0
131	2
132	1
133	0
134	1
135	0
136	1
137	1
138	0
139	0
140	0
141	0
142	1
143	2
144	1
145	1
146	1
147	1
148	1
149	2
150	0
151	0
152	0
153	0
154	0
155	1
156	0
157	0
158	0
159	1
160	0
161	0
162	0
163	1
164	2
165	0
166	0
167	1
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	1
184	1
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	1
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
