0	18
1	152
2	145
3	132
4	137
5	154
6	144
7	135
8	170
9	177
10	165
11	155
12	185
13	310
14	361
15	309
16	273
17	218
18	184
19	176
20	192
21	186
22	175
23	198
24	171
25	199
26	193
27	188
28	186
29	190
30	179
31	189
32	184
33	219
34	213
35	202
36	221
37	205
38	178
39	197
40	200
41	165
42	195
43	205
44	184
45	205
46	182
47	181
48	178
49	172
50	174
51	185
52	187
53	168
54	189
55	172
56	173
57	185
58	173
59	178
60	208
61	170
62	168
63	151
64	175
65	159
66	158
67	179
68	194
69	188
70	179
71	151
72	171
73	168
74	146
75	142
76	132
77	123
78	129
79	138
80	101
81	95
82	99
83	92
84	93
85	104
86	104
87	123
88	98
89	128
90	124
91	143
92	151
93	154
94	168
95	178
96	216
97	220
98	253
99	290
100	315
101	319
102	316
103	390
104	431
105	473
106	497
107	559
108	592
109	579
110	635
111	638
112	629
113	584
114	489
115	430
116	319
117	266
118	184
119	142
120	82
121	40
122	33
123	18
124	10
125	5
126	5
127	3
128	1
129	2
130	2
131	2
132	1
133	1
134	1
135	3
136	2
137	4
138	0
139	4
140	1
141	0
142	4
143	2
144	2
145	2
146	0
147	2
148	3
149	1
150	1
151	1
152	0
153	1
154	0
155	5
156	3
157	3
158	0
159	2
160	0
161	1
162	2
163	3
164	1
165	1
166	1
167	0
168	2
169	2
170	0
171	2
172	2
173	2
174	0
175	2
176	1
177	2
178	1
179	2
180	1
181	2
182	3
183	4
184	1
185	2
186	1
187	3
188	2
189	0
190	2
191	1
192	1
193	1
194	1
195	0
196	1
197	3
198	0
199	0
200	2
201	1
202	1
203	0
204	1
205	2
206	2
207	1
208	1
209	1
210	0
211	0
212	0
213	1
214	1
215	0
216	1
217	1
218	0
219	0
220	0
221	1
222	1
223	0
224	1
225	1
226	0
227	0
228	1
229	1
230	2
231	0
232	2
233	2
234	1
235	2
236	2
237	1
238	2
239	0
240	2
241	1
242	0
243	1
244	2
245	1
246	0
247	0
248	0
249	0
250	1
251	1
252	0
253	0
254	0
255	0
