0_x,0_y
169.454808,1062.182331
167.415843,1062.182331
165.886619,1062.182331
163.083042,1062.182331
161.553818,1062.182331
158.495371,1062.182331
156.711276,1062.182331
155.691794,1062.182331
152.123605,1062.182331
149.829769,1062.182331
148.300545,1062.182331
145.496969,1062.182331
144.987227,1062.182331
141.928780,1062.182331
139.634944,1062.182331
138.615462,1062.182331
135.557014,1062.182331
134.027790,1062.182331
132.243696,1062.182331
129.694990,1062.182331
127.146283,1062.182331
126.126801,1062.182331
123.578094,1062.182331
121.284259,1062.182331
120.009906,1062.182331
117.206329,1062.182331
115.167364,1062.182331
113.383269,1062.182331
110.324822,1062.182331
109.050469,1062.182331
106.501762,1062.182331
104.717668,1062.182331
103.443315,1062.182331
100.894608,1062.182331
98.600773,1062.182331
96.816678,1062.182331
94.522843,1062.182331
92.738748,1062.182331
90.954654,1062.182331
88.660818,1062.182331
86.366982,1062.182331
85.092629,1062.182331
82.798794,1062.182331
80.504958,1062.182331
78.975734,1062.182331
75.917287,1062.182331
74.642934,1062.182331
72.858839,1062.182331
69.800392,1062.182331
68.780909,1062.182331
66.487073,1062.182331
64.193238,1062.182331
62.664014,1062.182331
60.879920,1062.182331
57.566601,1062.182331
56.037378,1062.182331
54.508154,1062.182331
51.449706,1062.182331
50.939965,1062.182331
49.155871,1062.182331
45.587682,1062.182331
44.568199,1062.182331
42.784105,1062.182331
39.980528,1062.182331
37.941563,1062.182331
36.157468,1062.182331
33.863633,1062.182331
31.824668,1062.182331
30.805185,1062.182331
27.491867,1062.182331
25.962643,1042.579509
24.943161,969.005280
21.629843,895.431051
20.100619,821.602240
18.316524,747.009683
15.767818,673.435454
14.493465,600.115807
12.454500,524.759503
9.905794,450.676110
8.121699,377.356463
6.592475,301.745577
4.298640,228.935095
2.259675,154.087955
1.240192,79.749980
-2.327997,5.412004
-3.857220,-69.180553
-6.151056,-143.263946
-8.190021,-217.601921
-9.209504,-291.685315
-12.013081,-367.296200
-13.797175,-440.615847
-15.836140,-515.208405
-18.129976,-590.055544
-19.914070,-664.648102
-21.698165,-740.004405
-24.501741,-813.578634
-26.285836,-888.425774
-28.324801,-963.782078
-30.363766,-1023.099709
-31.638119,-1023.099709
-33.931955,-1023.099709
-36.990402,-1023.099709
-37.500144,-1023.099709
-40.303720,-1023.099709
-43.617039,-1023.099709
-43.617039,-1023.099709
-46.420616,-1023.099709
-48.459581,-1023.099709
-49.988804,-1023.099709
-52.792381,-1023.099709
-54.321605,-1023.099709
-57.125182,-1023.099709
-58.654406,-1023.099709
-59.928759,-1023.099709
-62.477465,-1023.099709
-64.516430,-1023.099709
-66.045654,-1023.099709
-68.594360,-1023.099709
-71.143067,-1023.099709
-72.672290,-1023.099709
-74.456385,-1023.099709
-76.240479,-1023.099709
-78.534315,-1023.099709
-80.828151,-1023.099709
-82.612245,-1023.099709
-84.651210,-1023.099709
-86.435304,-1023.099709
-88.474269,-1023.099709
-91.022976,-1023.099709
-92.552200,-1023.099709
-94.846035,-1023.099709
-96.120388,-1023.099709
-98.669095,-1023.099709
-100.708060,-1023.099709
-102.492154,-1023.099709
-105.295731,-1023.099709
-106.060343,-1023.099709
-109.118790,-1023.099709
-110.902885,-1023.099709
-112.686979,-1023.099709
-114.725944,-1023.099709
-116.510039,-1023.099709
-119.058745,-1023.099709
-120.078228,-1023.099709
-123.136675,-1023.099709
-124.665899,-1023.099709
-126.704864,-1023.099709
-128.743829,-1023.099709
-129.763311,-1023.099709
-132.566888,-1023.099709
-134.350983,-1023.099709
-136.389948,-1023.099709
-138.683784,-1023.099709
-140.213007,-1023.099709
-143.016584,-1023.099709
-144.545808,-1023.099709
-146.075032,-1023.099709
-148.368867,-1023.099709
-149.898091,-1023.099709
-152.446798,-1023.099709
-153.976021,-1023.099709
-156.524728,-1023.099709
-158.308822,-1023.099709
-160.092916,-1023.099709
-162.386752,-1023.099709
-164.170846,-1023.099709
-165.954941,-1023.099709
-167.229294,-1023.099709
-170.032871,-1023.099709
-171.562095,-1023.099709
-174.110801,-1023.099709
-175.640025,-1023.099709
-178.188731,-1023.099709
-179.972826,-1023.099709
-181.247179,-1023.099709
-184.050756,-1023.099709
-184.815367,-1023.099709
-187.618944,-1023.099709
-189.657909,-1023.099709
-191.951745,-1023.099709
-193.226098,-1023.099709
-195.265063,-1023.099709
-197.813770,-1023.099709
-198.833252,-1023.099709
-201.891700,-1023.099709
-202.911182,-1023.099709
-204.950147,-1023.099709
-206.989112,-1023.099709
-209.537819,-1023.099709
-211.067042,-1023.099709
-213.106007,-1023.099709
-215.654714,-1023.099709
-216.674196,-1023.099709
-219.732644,-1023.099709
-220.497256,-1023.099709
-223.045962,-1023.099709
-224.830056,-1023.099709
-226.614151,-1023.099709
-228.653116,-1023.099709
-230.437210,-1023.099709
-232.985916,-1023.099709
-234.515140,-1023.099709
-237.318717,-1023.099709
-238.338200,-1023.099709
-241.396647,-1023.099709
-242.671000,-1023.099709
-244.964836,-1023.099709
-245.729448,-1023.099709
-243.435612,-1023.099709
-240.886906,-1023.099709
-238.593070,-1023.099709
-236.554105,-1023.099709
-233.495658,-1023.099709
-232.476175,-1023.099709
-228.907986,-1023.099709
-227.633633,-1023.099709
-224.575186,-1023.099709
-222.791091,-1023.099709
-220.497256,-1023.099709
-217.948549,-1023.099709
-215.654714,-1023.099709
-213.870619,-1023.099709
-211.321913,-1023.099709
-208.773207,-1023.099709
-207.753724,-1023.099709
-204.440406,-1023.099709
-203.166053,-1023.099709
-200.362476,-1023.099709
-198.323511,-1023.099709
-195.265063,-1023.099709
-194.755322,-1023.099709
-192.206616,-1023.099709
-190.167651,-1023.099709
-187.873815,-1023.099709
-185.325109,-1023.099709
-183.286144,-1023.099709
-181.247179,-1023.099709
-178.953343,-1023.099709
-177.169249,-1023.099709
-174.110801,-1023.099709
-172.836448,-1023.099709
-170.287742,-1023.099709
-168.503647,-1023.099709
-167.229294,-1023.099709
-164.425717,-1023.099709
-162.896493,-1023.099709
-159.583175,-1023.099709
-158.308822,-1023.099709
-155.760116,-1023.099709
-154.485763,-1023.099709
-151.682186,-1023.099709
-149.898091,-1023.099709
-147.604256,-1023.099709
-146.075032,-1023.099709
-143.271455,-1023.099709
-141.997102,-1023.099709
-139.193525,-1023.099709
-137.409430,-1023.099709
-135.625336,-1023.099709
-133.586371,-1023.099709
-131.037665,-1023.099709
-128.998700,-1023.099709
-127.214605,-1023.099709
-125.175640,-1023.099709
-123.136675,-1023.099709
-121.352581,-1023.099709
-119.058745,-1023.099709
-117.019780,-1023.099709
-114.725944,-1023.099709
-112.941850,-1023.099709
-110.902885,-1023.099709
-108.099308,-1023.099709
-107.589567,-1023.099709
-104.276249,-1023.099709
-103.511637,-1023.099709
-100.453189,-1023.099709
-98.923965,-1023.099709
-96.630130,-1023.099709
-95.355776,-1023.099709
-92.807070,-1023.099709
-91.022976,-1023.099709
-88.219399,-1023.099709
-87.454787,-1023.099709
-84.906081,-1023.099709
-83.121986,-1023.099709
-81.083021,-1023.099709
-78.789186,-1023.099709
-77.514832,-1023.099709
-74.711255,-1023.099709
-73.182032,-1023.099709
-70.633325,-1023.099709
-69.104102,-1023.099709
-67.320007,-1023.099709
-64.771301,-1023.099709
-63.242077,-1023.099709
-60.948241,-1023.099709
-59.419018,-1023.099709
-56.870311,-1023.099709
-54.831346,-1023.099709
-53.302123,-1023.099709
-50.753416,-1023.099709
-49.224193,-1023.099709
-47.185227,-1023.099709
-45.146262,-1023.099709
-42.852427,-1023.099709
-41.832944,-1023.099709
-38.774497,-1023.099709
-38.009885,-1023.099709
-34.696567,-1023.099709
-34.186825,-1023.099709
-31.128378,-1023.099709
-30.108895,-1023.099709
-27.050448,-1004.515215
-26.030965,-931.195568
-23.482259,-857.621339
-21.188423,-784.810856
-19.149458,-712.254956
-18.129976,-639.444473
-15.071528,-566.379408
-13.797175,-493.314343
-11.248469,-419.994697
-9.719245,-346.929632
-6.915668,-273.100821
-5.641315,-200.290338
-3.347479,-126.206945
-1.563385,-53.396462
0.220710,20.432349
2.769416,93.751996
4.043769,167.835389
6.592475,240.391289
8.631440,314.983847
10.160664,388.048912
12.709371,461.877723
14.748336,534.688205
16.022689,608.771599
18.826266,682.345827
19.845748,754.901728
22.649325,829.239703
22.904196,902.304768
26.727255,976.897326
27.491867,1049.198644
30.040573,1062.182331
32.334409,1062.182331
33.863633,1062.182331
36.412339,1062.182331
37.686692,1062.182331
39.980528,1062.182331
41.509752,1062.182331
44.313329,1062.182331
45.587682,1062.182331
48.391259,1062.182331
49.920482,1062.182331
52.214318,1062.182331
53.233801,1062.182331
55.782507,1062.182331
57.311731,1062.182331
59.860437,1062.182331
61.899402,1062.182331
62.918885,1062.182331
66.232203,1062.182331
67.251685,1062.182331
69.800392,1062.182331
