0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
121.284259,5.412004,121.794000,9.485318,122.303741,8.721572,121.539129,12.540303,120.774517,8.212408,123.068353,7.448661
121.284259,8.976154,120.774517,9.485318,120.774517,6.939497,122.048871,4.393676,122.303741,9.739900,122.303741,8.212408
121.029388,9.739900,120.774517,11.012811,121.794000,8.976154,121.029388,10.249065,120.009906,5.157422,121.794000,6.430333
120.519647,8.212408,121.029388,7.703243,120.264776,5.412004,121.029388,5.157422,120.519647,9.485318,121.794000,13.049468
120.264776,12.031139,120.519647,8.976154,121.029388,7.703243,120.519647,10.503647,120.519647,5.412004,121.794000,6.430333
119.500164,5.666587,120.774517,7.194079,120.009906,8.466990,120.264776,4.902840,120.009906,10.503647,121.284259,13.558632
119.245294,13.813214,119.245294,6.684915,120.774517,2.357019,118.990423,9.994482,119.500164,3.884512,120.774517,3.120766
118.990423,4.393676,120.009906,6.939497,118.990423,6.939497,120.264776,5.921169,119.245294,7.448661,120.519647,13.813214
118.990423,9.485318,118.990423,4.393676,120.264776,4.648258,118.990423,9.485318,118.735552,1.847855,120.009906,5.157422
118.990423,3.375348,118.990423,7.448661,118.735552,9.994482,119.500164,6.430333,118.225811,11.012811,120.264776,9.230736
117.970941,11.012811,117.970941,3.629930,119.245294,3.375348,118.480682,7.448661,119.500164,5.412004,119.500164,3.884512
118.480682,5.412004,117.970941,11.012811,118.225811,7.957826,119.245294,7.448661,117.970941,8.466990,118.735552,7.448661
117.206329,8.721572,118.225811,3.375348,118.735552,4.902840,117.716070,2.866183,117.970941,3.884512,119.755035,1.338691
117.206329,7.448661,116.696587,10.249065,117.461199,7.448661,118.990423,10.249065,117.716070,3.120766,118.225811,4.902840
116.951458,7.448661,116.696587,0.829527,118.480682,5.412004,117.206329,3.629930,117.461199,3.120766,118.735552,8.466990
115.931976,7.703243,116.441717,6.684915,117.206329,5.157422,117.206329,6.684915,116.951458,4.902840,117.970941,2.102437
116.951458,6.684915,116.186846,3.120766,117.206329,5.921169,117.206329,0.829527,116.186846,5.666587,118.480682,12.540303
115.931976,5.412004,115.931976,6.430333,116.696587,2.357019,116.696587,10.249065,116.696587,2.611601,117.206329,2.102437
115.677105,5.666587,115.931976,0.574944,116.441717,7.194079,116.441717,0.320362,115.422234,11.267393,117.461199,15.340707
115.422234,4.393676,115.422234,3.120766,115.677105,2.866183,116.186846,9.230736,116.441717,3.120766,116.951458,1.084109
115.167364,4.139094,114.657622,7.448661,116.951458,9.739900,115.677105,4.139094,115.422234,9.485318,116.696587,7.957826
114.147881,4.648258,115.422234,3.884512,115.422234,0.829527,115.677105,6.175751,115.422234,5.666587,116.441717,2.866183
113.638140,7.194079,113.893010,6.430333,115.931976,10.249065,115.422234,1.847855,115.422234,8.466990,115.931976,7.957826
114.657622,3.375348,114.402752,2.866183,114.657622,2.357019,114.657622,3.629930,114.657622,0.829527,115.931976,5.412004
113.638140,7.448661,113.893010,6.430333,115.422234,7.703243,114.402752,5.157422,115.167364,6.684915,115.167364,8.212408
113.638140,3.120766,113.128399,2.611601,113.893010,1.847855,114.657622,4.393676,113.893010,2.357019,115.677105,6.684915
112.873528,7.703243,113.893010,9.230736,114.912493,4.902840,113.893010,5.157422,113.638140,5.157422,114.657622,4.902840
112.363787,3.375348,112.363787,1.084109,113.638140,5.157422,113.893010,3.375348,113.383269,4.902840,114.912493,7.194079
112.873528,5.666587,112.618657,6.939497,114.147881,5.412004,113.638140,5.412004,113.383269,5.412004,114.912493,5.666587
111.344304,2.357019,111.599175,1.338691,113.638140,5.412004,113.383269,3.120766,112.873528,4.902840,113.893010,5.921169
111.344304,4.902840,111.854045,6.684915,113.383269,3.629930,112.873528,7.448661,112.873528,4.139094,114.657622,1.338691
110.834563,3.120766,111.344304,3.629930,112.363787,5.412004,112.873528,3.375348,112.618657,4.902840,112.873528,1.847855
110.579692,5.157422,111.344304,5.666587,112.873528,3.120766,112.363787,3.375348,111.854045,2.102437,113.383269,3.375348
110.324822,5.666587,111.344304,3.120766,111.854045,5.412004,112.108916,2.866183,111.854045,2.357019,113.128399,5.157422
110.579692,3.375348,109.815080,3.120766,112.108916,2.102437,111.854045,4.393676,111.599175,3.884512,112.618657,6.430333
110.069951,2.866183,110.834563,4.902840,111.344304,4.139094,111.089434,3.884512,111.344304,3.629930,112.618657,3.120766
109.050469,0.574944,109.560210,3.375348,111.854045,2.866183,112.108916,3.884512,110.324822,6.175751,112.108916,8.466990
110.069951,6.175751,109.560210,4.393676,110.324822,6.175751,110.579692,4.648258,110.579692,2.866183,111.854045,4.648258
108.795598,0.574944,109.305339,1.338691,111.344304,5.157422,110.579692,2.866183,110.324822,6.175751,110.579692,6.430333
108.795598,5.157422,109.050469,1.847855,110.834563,3.884512,109.815080,4.648258,109.560210,4.648258,112.108916,2.866183
108.285857,-1.716295,108.540727,2.102437,110.324822,5.666587,110.834563,5.666587,110.069951,5.412004,110.834563,2.866183
108.030986,6.684915,107.776115,1.084109,109.815080,3.629930,109.050469,2.357019,109.050469,4.902840,110.834563,4.648258
108.285857,0.320362,108.540727,2.866183,110.324822,5.666587,109.815080,4.648258,109.050469,4.139094,110.324822,2.611601
107.011503,3.884512,107.011503,0.574944,108.795598,2.357019,109.050469,0.320362,108.540727,2.357019,110.069951,5.157422
107.266374,1.847855,108.030986,5.412004,109.815080,3.884512,109.305339,4.902840,108.285857,1.847855,109.305339,2.357019
106.246892,3.629930,107.011503,2.102437,108.285857,2.866183,108.285857,-0.188802,107.776115,5.412004,109.560210,7.448661
106.501762,4.139094,106.246892,4.393676,108.540727,2.357019,108.795598,7.194079,108.540727,2.357019,109.305339,2.357019
106.246892,2.611601,106.756633,0.320362,107.776115,4.648258,107.266374,-0.443384,107.776115,6.430333,108.285857,9.230736
105.737150,3.629930,104.972538,3.120766,107.776115,2.866183,108.030986,6.684915,107.521245,1.338691,109.560210,-0.443384
105.737150,1.084109,106.246892,1.593273,107.266374,7.703243,107.266374,-1.970877,107.011503,5.157422,108.030986,5.412004
104.207927,2.866183,105.482280,1.593273,108.030986,-0.443384,106.756633,5.666587,106.756633,-1.207130,108.285857,-1.207130
104.972538,1.084109,104.717668,2.102437,106.246892,5.921169,107.011503,-2.989205,106.501762,5.412004,107.266374,5.157422
104.207927,2.611601,104.717668,-2.225459,106.756633,0.065780,106.756633,1.847855,105.992021,-2.989205,107.266374,-1.207130
103.953056,1.593273,104.462797,4.648258,106.501762,2.866183,106.246892,-0.188802,106.246892,3.375348,106.756633,4.648258
103.698185,2.611601,104.207927,-1.716295,106.246892,-2.734623,106.246892,3.120766,105.737150,0.065780,107.266374,1.593273
103.443315,2.357019,103.698185,2.866183,105.227409,3.120766,105.737150,3.120766,105.482280,4.648258,106.501762,1.847855
102.933573,3.120766,103.698185,0.065780,106.246892,-0.697966,105.227409,1.847855,104.972538,-1.461712,105.482280,2.611601
102.933573,3.629930,102.423832,4.902840,104.462797,4.393676,105.227409,5.412004,105.227409,1.084109,106.756633,1.338691
103.443315,1.847855,103.188444,-1.207130,105.227409,1.847855,104.972538,0.574944,104.717668,3.120766,105.482280,1.847855
101.404350,2.866183,102.168962,2.611601,104.717668,2.357019,104.462797,4.902840,103.698185,1.593273,105.737150,0.829527
102.168962,2.357019,101.659220,-1.207130,104.462797,2.357019,104.207927,1.338691,104.717668,3.629930,104.717668,3.884512
101.659220,1.338691,101.659220,0.829527,103.953056,1.847855,104.207927,3.120766,102.933573,1.338691,104.717668,1.338691
101.404350,1.847855,101.404350,-1.207130,103.698185,4.393676,103.443315,0.829527,103.443315,3.375348,104.207927,3.884512
101.404350,0.829527,101.149479,0.829527,103.188444,1.338691,103.698185,3.375348,102.423832,-0.697966,103.953056,1.338691
99.620255,2.357019,100.384867,1.593273,102.678703,4.393676,103.443315,2.102437,102.933573,4.902840,103.953056,3.120766
100.639738,0.065780,100.894608,1.084109,103.698185,0.065780,102.168962,2.611601,102.168962,-1.716295,102.933573,-0.697966
99.365385,1.338691,99.365385,2.357019,102.423832,1.847855,102.423832,2.866183,102.168962,2.357019,103.443315,2.102437
99.365385,-1.461712,100.129996,-0.443384,102.168962,0.320362,102.423832,1.338691,102.168962,1.084109,102.168962,4.139094
99.110514,3.629930,99.365385,1.338691,102.423832,3.120766,101.659220,3.629930,101.149479,2.866183,103.188444,3.375348
98.855643,-0.952548,98.855643,-0.697966,101.914091,1.593273,101.659220,0.320362,102.168962,2.866183,102.678703,2.611601
98.091031,2.866183,98.855643,1.593273,101.149479,2.611601,101.659220,2.357019,100.639738,1.338691,102.168962,1.847855
97.836161,-1.207130,97.836161,-0.697966,101.404350,2.357019,100.894608,0.320362,101.149479,4.139094,101.659220,2.357019
98.345902,1.847855,98.091031,0.065780,100.894608,1.593273,100.894608,1.084109,100.129996,1.593273,101.659220,1.338691
96.816678,-2.989205,98.091031,-1.970877,100.384867,1.084109,100.639738,-0.443384,100.639738,0.065780,101.149479,1.847855
97.836161,1.593273,97.071549,0.320362,100.639738,1.338691,99.875126,-0.697966,99.620255,0.065780,100.894608,1.847855
97.071549,-2.734623,96.816678,1.338691,100.129996,1.338691,100.639738,0.829527,100.384867,1.084109,101.404350,-0.188802
97.581290,0.065780,96.816678,0.574944,99.365385,-0.188802,99.365385,-0.952548,99.365385,-0.697966,100.129996,0.829527
96.306937,1.593273,96.306937,0.574944,99.620255,1.084109,99.620255,2.866183,98.855643,-0.697966,100.384867,-0.188802
95.542325,0.320362,95.542325,1.084109,98.855643,0.574944,98.855643,-0.697966,98.855643,2.611601,99.875126,4.393676
95.797196,2.611601,96.816678,0.320362,99.110514,0.320362,99.365385,2.866183,98.855643,-0.188802,100.384867,-1.970877
94.777713,-0.697966,94.777713,-1.970877,98.855643,1.847855,97.836161,0.320362,98.345902,4.139094,99.110514,1.847855
95.542325,2.866183,95.287455,0.574944,98.091031,-0.952548,98.600773,1.593273,97.581290,-1.970877,99.110514,-1.716295
94.013101,-1.461712,95.032584,1.084109,98.091031,0.065780,97.581290,-0.697966,98.091031,1.084109,98.600773,2.357019
95.032584,2.611601,95.032584,-0.188802,97.836161,-0.952548,97.326420,0.320362,96.561808,-2.225459,98.091031,-0.697966
94.267972,-2.480041,94.777713,1.338691,97.071549,1.593273,97.071549,-0.697966,97.581290,3.375348,97.836161,1.338691
93.503360,1.847855,94.013101,-2.225459,97.326420,-0.697966,97.581290,0.320362,97.071549,-2.225459,97.326420,-0.188802
93.503360,-1.461712,93.758231,-0.443384,97.071549,0.829527,96.306937,1.847855,96.052066,-1.207130,97.836161,-1.716295
93.248489,1.593273,92.483878,-2.989205,96.306937,-1.207130,97.071549,-0.443384,96.052066,-0.697966,97.071549,3.120766
92.738748,0.065780,93.503360,-0.952548,95.797196,-0.697966,96.052066,4.139094,96.052066,0.065780,97.581290,0.065780
92.229007,0.320362,91.974136,-4.007533,96.052066,0.574944,96.052066,-1.716295,95.542325,0.065780,95.542325,2.357019
92.483878,0.320362,92.738748,0.320362,95.542325,-1.207130,95.287455,4.902840,95.032584,-1.461712,97.071549,-0.697966
91.209524,0.320362,91.974136,-2.989205,95.797196,0.574944,95.542325,-2.225459,95.797196,1.593273,96.561808,0.574944
91.974136,-0.188802,91.464395,-0.443384,94.777713,-1.207130,94.267972,1.084109,94.267972,-1.461712,96.052066,-1.970877
90.444913,-1.461712,91.209524,-2.989205,95.797196,0.320362,95.032584,-2.225459,95.032584,3.120766,95.542325,1.338691
90.699783,-0.443384,91.464395,-1.461712,94.267972,-0.952548,94.267972,1.338691,94.013101,-2.480041,95.032584,-1.970877
90.699783,-1.716295,90.954654,1.593273,94.522843,3.375348,94.267972,-1.207130,93.758231,3.120766,95.542325,1.847855
90.190042,-0.952548,89.425430,-0.697966,93.758231,-2.734623,93.758231,0.829527,93.758231,-3.243787,94.267972,-1.716295
89.680301,1.084109,90.699783,1.338691,93.758231,2.866183,94.267972,0.829527,93.248489,2.102437,95.032584,1.084109
89.170559,-1.716295,89.170559,-2.225459,93.758231,-3.752951,92.738748,-0.188802,92.229007,-2.734623,93.758231,0.065780
90.190042,0.829527,89.425430,-0.188802,93.758231,2.102437,93.503360,0.320362,92.483878,-0.697966,93.758231,1.084109
88.151077,-1.716295,89.170559,-3.752951,92.483878,-0.952548,92.483878,0.574944,92.993619,-0.188802,93.503360,-1.716295
89.170559,0.574944,88.405948,1.338691,93.503360,-0.188802,91.719266,0.574944,91.464395,2.102437,92.993619,-0.697966
87.896206,-1.716295,88.915689,-2.989205,91.464395,-2.225459,92.229007,-1.716295,92.483878,0.320362,93.503360,-1.970877
87.896206,1.338691,87.641336,0.320362,91.974136,0.574944,91.464395,-0.188802,90.954654,-1.461712,91.974136,-0.697966
87.896206,-3.243787,87.641336,-1.716295,91.719266,0.065780,91.464395,-1.461712,90.954654,0.065780,92.738748,0.065780
87.386465,0.065780,87.386465,-0.443384,91.209524,-0.697966,91.719266,0.065780,91.209524,-1.716295,91.974136,-1.970877
87.386465,1.084109,87.386465,-0.188802,90.190042,0.065780,91.464395,-0.443384,90.699783,-0.188802,92.483878,-1.207130
85.857241,-2.225459,86.621853,-1.207130,90.954654,-1.207130,90.699783,0.574944,89.935171,-2.734623,90.954654,-0.443384
86.112112,-0.952548,86.621853,-2.734623,89.680301,-0.952548,90.444913,-0.443384,89.935171,-0.952548,91.464395,-0.697966
85.092629,-1.716295,86.621853,-1.716295,90.444913,-0.952548,90.190042,-0.697966,90.190042,-0.443384,90.954654,0.065780
85.602371,2.357019,85.092629,-1.716295,89.935171,-0.697966,89.680301,-0.697966,88.660818,-1.207130,90.444913,-2.225459
85.092629,-2.734623,86.112112,-1.716295,90.190042,-2.734623,89.680301,-0.952548,88.915689,1.593273,90.444913,0.829527
84.837759,1.593273,84.837759,-1.461712,88.915689,-0.697966,89.425430,-0.443384,88.660818,-1.970877,90.190042,-1.207130
84.582888,-3.243787,84.582888,-1.716295,89.680301,0.829527,88.915689,-0.952548,88.660818,1.593273,90.190042,0.574944
83.818276,-0.697966,84.837759,-3.243787,87.896206,-0.697966,89.170559,-1.207130,88.405948,-1.461712,89.425430,-2.225459
84.328017,-4.262116,84.073147,-0.443384,88.915689,0.065780,87.641336,-0.443384,87.896206,-1.461712,89.935171,0.065780
83.053664,-2.225459,83.818276,-3.243787,87.641336,-1.461712,87.896206,-1.461712,87.386465,-0.952548,88.405948,-2.480041
83.563406,-2.734623,83.563406,-0.443384,87.896206,0.065780,87.896206,1.593273,87.641336,0.320362,88.915689,-0.697966
83.053664,-0.952548,83.563406,-2.989205,87.386465,-1.207130,87.386465,-3.752951,87.386465,-0.697966,87.896206,-2.734623
83.053664,-0.952548,82.289052,-0.952548,87.896206,-1.207130,86.876724,0.829527,85.857241,-1.207130,88.151077,-1.970877
82.034182,-0.697966,82.798794,-2.480041,86.112112,-3.243787,87.386465,-2.225459,87.131594,1.593273,88.151077,-0.443384
81.779311,-1.716295,81.524441,-0.697966,87.386465,-3.243787,86.366982,1.084109,86.112112,-1.970877,87.386465,-0.697966
83.308535,-1.716295,82.289052,-2.480041,86.112112,1.847855,86.112112,-4.262116,86.876724,-0.443384,87.131594,1.084109
82.289052,-1.716295,83.053664,-0.952548,86.621853,-3.243787,86.621853,-0.697966,86.621853,-3.498369,86.366982,-2.734623
83.563406,-2.225459,83.308535,-2.734623,86.621853,1.847855,87.641336,-4.007533,87.641336,1.847855,86.876724,1.338691
83.308535,-1.970877,83.053664,-1.970877,87.896206,-2.225459,87.131594,-0.188802,87.641336,-3.498369,85.602371,-3.752951
84.328017,-3.752951,83.308535,-0.188802,87.641336,1.084109,87.896206,-2.989205,88.151077,0.829527,86.876724,0.829527
84.328017,-2.225459,84.837759,-1.970877,87.896206,-2.989205,88.405948,0.320362,88.660818,-4.516698,87.131594,-4.262116
85.092629,-2.989205,84.582888,0.574944,88.660818,2.611601,88.151077,-3.498369,88.151077,0.320362,87.641336,0.574944
85.347500,-1.716295,85.602371,-2.225459,88.915689,-5.789608,88.660818,-0.697966,89.935171,-1.970877,88.151077,-3.243787
85.347500,-0.952548,85.347500,0.320362,88.660818,-1.207130,89.170559,1.338691,88.660818,-0.188802,88.405948,-1.970877
86.621853,0.320362,85.347500,-2.734623,89.425430,-4.771280,89.425430,-0.952548,90.190042,0.320362,88.915689,-0.952548
85.602371,0.065780,86.621853,-0.188802,89.170559,0.320362,90.190042,0.574944,90.190042,-0.952548,88.151077,-1.716295
87.386465,-1.461712,86.621853,-4.516698,90.190042,-0.443384,90.190042,-1.716295,90.190042,0.574944,89.425430,0.829527
86.621853,-0.443384,86.621853,-1.716295,90.699783,-0.443384,89.935171,-0.697966,90.444913,-1.461712,88.915689,-2.225459
87.386465,-0.697966,86.621853,-1.970877,90.699783,-0.188802,91.209524,-1.970877,90.699783,1.338691,89.680301,0.065780
88.151077,-1.207130,88.151077,-0.697966,90.954654,-1.207130,90.954654,0.574944,91.464395,-1.970877,90.190042,-2.989205
88.151077,-0.443384,87.131594,-0.952548,91.464395,1.593273,91.719266,-0.443384,91.209524,-0.697966,90.699783,1.338691
88.405948,-0.952548,88.405948,-0.952548,91.464395,-1.716295,91.974136,-0.443384,92.483878,-1.716295,90.954654,-2.734623
88.405948,0.065780,88.405948,-1.461712,92.229007,-0.443384,92.229007,0.829527,91.974136,0.829527,90.954654,-0.697966
89.935171,-2.734623,88.915689,-1.207130,92.738748,-2.734623,92.229007,2.102437,92.993619,0.829527,91.464395,-1.970877
88.915689,1.338691,89.680301,-0.188802,92.229007,0.320362,93.248489,1.084109,93.248489,0.320362,91.974136,0.065780
90.444913,-1.716295,88.660818,-1.716295,92.993619,0.829527,93.248489,-1.716295,93.248489,1.593273,92.483878,-1.461712
89.935171,1.847855,90.190042,-0.697966,93.503360,0.574944,92.993619,0.320362,93.248489,0.320362,91.974136,0.320362
90.444913,-2.480041,89.935171,-2.480041,94.267972,0.829527,93.503360,-0.443384,94.013101,1.338691,93.503360,1.084109
90.954654,-0.443384,91.209524,0.320362,94.013101,0.065780,94.013101,-0.697966,94.013101,-0.697966,92.229007,0.065780
90.954654,-2.225459,90.954654,-0.952548,95.032584,0.574944,94.013101,-0.697966,94.522843,-0.443384,93.758231,0.320362
92.229007,1.084109,91.464395,-0.188802,94.267972,-0.188802,94.013101,-0.443384,95.542325,-0.952548,93.503360,-0.443384
91.719266,-2.734623,91.464395,-0.188802,95.032584,1.084109,95.032584,1.338691,95.287455,-0.443384,93.248489,0.574944
92.483878,-0.188802,91.974136,0.320362,95.287455,-0.188802,95.032584,-1.207130,95.797196,0.065780,94.522843,-1.207130
91.974136,-0.697966,93.503360,0.320362,95.287455,0.065780,95.797196,2.866183,95.542325,-0.443384,94.777713,-1.461712
93.248489,-0.952548,91.974136,0.320362,95.797196,-0.697966,95.287455,-2.734623,96.052066,1.338691,94.522843,0.574944
92.993619,1.084109,93.758231,1.084109,96.306937,-0.188802,95.797196,0.829527,96.306937,-2.734623,95.032584,-2.480041
93.503360,0.065780,93.503360,-0.952548,96.052066,3.120766,96.816678,-1.970877,96.561808,2.866183,96.052066,3.375348
94.522843,1.338691,93.503360,-0.443384,97.071549,-0.443384,96.816678,0.320362,96.816678,-2.225459,95.797196,-3.498369
93.758231,-1.461712,93.758231,-0.952548,97.071549,1.084109,96.816678,-1.970877,96.816678,4.902840,96.561808,2.611601
95.032584,2.357019,94.777713,-0.188802,97.326420,-1.461712,97.326420,-0.443384,98.091031,-2.734623,96.816678,-4.262116
94.777713,-1.716295,95.032584,1.847855,97.326420,3.120766,97.581290,-0.188802,98.345902,3.120766,96.561808,1.338691
95.287455,1.593273,95.032584,-1.207130,98.600773,-1.970877,98.091031,-0.697966,98.091031,-3.752951,97.326420,-3.243787
95.542325,-0.952548,95.797196,-0.443384,97.836161,2.866183,98.091031,-0.188802,98.345902,0.065780,97.581290,0.829527
96.816678,0.320362,95.032584,-2.480041,98.600773,-2.989205,98.855643,0.320362,99.365385,-0.188802,98.091031,-0.952548
96.561808,-0.697966,96.561808,3.884512,98.345902,-0.443384,98.345902,4.139094,98.600773,2.611601,98.091031,-0.952548
97.071549,0.829527,96.561808,-1.207130,99.110514,1.084109,99.875126,-0.952548,100.129996,2.866183,98.855643,0.065780
97.836161,1.338691,97.071549,3.375348,99.110514,1.084109,98.600773,4.902840,99.365385,0.065780,98.091031,-1.207130
97.071549,1.084109,97.326420,-3.752951,100.129996,2.611601,100.639738,-1.207130,100.384867,4.393676,99.365385,1.338691
98.855643,1.084109,97.581290,2.611601,98.855643,-0.188802,99.875126,3.375348,100.639738,-2.225459,99.365385,-0.443384
97.836161,0.320362,98.600773,-0.697966,101.149479,4.902840,100.639738,-2.225459,100.384867,1.593273,99.620255,4.139094
99.110514,0.320362,98.091031,0.829527,100.129996,-0.188802,100.384867,2.611601,100.894608,-1.207130,99.875126,-1.461712
99.110514,0.320362,99.620255,0.320362,101.404350,4.648258,101.914091,-1.207130,101.659220,4.139094,100.384867,3.375348
99.110514,1.084109,98.855643,0.065780,100.894608,-1.461712,100.384867,2.611601,101.914091,-1.207130,99.875126,0.574944
99.875126,2.357019,99.875126,3.375348,102.423832,2.357019,102.168962,3.375348,101.404350,3.629930,100.384867,3.375348
100.384867,-1.207130,99.875126,-0.952548,101.149479,-1.461712,101.914091,1.847855,102.678703,2.866183,102.168962,1.338691
100.384867,2.102437,99.875126,2.866183,102.678703,3.884512,102.678703,1.593273,101.914091,2.357019,100.129996,0.574944
100.384867,-1.716295,100.894608,-1.716295,102.423832,1.084109,101.659220,0.574944,103.188444,0.065780,102.678703,1.847855
101.659220,3.120766,100.129996,3.375348,103.188444,2.866183,103.188444,1.593273,102.933573,1.084109,102.168962,2.102437
100.639738,-1.461712,101.404350,-0.188802,102.423832,2.611601,102.168962,0.065780,102.933573,3.375348,102.423832,2.102437
101.914091,3.375348,101.149479,2.357019,103.698185,2.102437,103.443315,2.102437,103.953056,1.847855,102.168962,0.829527
101.659220,0.065780,102.423832,1.847855,103.188444,3.120766,103.443315,0.574944,104.462797,2.866183,102.933573,2.357019
102.933573,2.611601,101.659220,2.102437,104.207927,2.102437,104.462797,1.338691,104.717668,1.084109,102.933573,1.084109
102.678703,-0.697966,102.678703,3.120766,104.462797,0.065780,103.953056,2.102437,104.207927,1.338691,103.953056,1.593273
103.188444,2.611601,102.423832,1.338691,104.462797,0.320362,105.482280,1.593273,105.482280,1.847855,104.207927,2.102437
103.188444,4.902840,103.188444,3.120766,104.462797,1.338691,104.462797,2.102437,104.462797,2.611601,103.698185,0.829527
103.698185,0.320362,103.698185,1.847855,105.227409,-0.443384,105.737150,1.847855,106.246892,1.338691,105.482280,4.139094
104.462797,3.375348,103.443315,2.102437,104.972538,2.102437,105.227409,3.884512,105.227409,-1.716295,103.953056,-0.952548
103.698185,-0.188802,104.462797,0.574944,105.992021,4.139094,106.246892,1.593273,106.501762,4.902840,104.972538,3.120766
105.227409,6.175751,104.717668,1.847855,106.246892,0.829527,105.227409,4.393676,105.992021,1.338691,105.737150,-0.443384
104.717668,-0.443384,104.207927,2.357019,106.246892,4.648258,106.756633,1.847855,106.501762,5.412004,105.482280,4.393676
105.737150,5.666587,104.717668,0.574944,106.756633,2.102437,105.992021,2.866183,107.011503,-0.443384,105.737150,0.320362
105.482280,-1.207130,105.482280,4.139094,107.266374,5.157422,107.266374,2.357019,107.266374,4.648258,106.246892,3.884512
106.246892,4.648258,106.246892,-0.188802,107.266374,2.102437,107.266374,0.829527,107.776115,0.829527,106.756633,-0.443384
105.992021,0.829527,105.737150,4.139094,107.521245,4.139094,107.776115,5.157422,107.266374,3.884512,105.992021,0.829527
106.246892,4.139094,106.756633,-0.188802,107.521245,2.357019,107.266374,2.102437,108.030986,2.866183,107.776115,4.393676
107.521245,3.629930,105.992021,5.666587,108.030986,0.829527,109.050469,4.902840,108.285857,0.320362,107.266374,0.829527
106.501762,3.884512,107.521245,-0.443384,109.305339,3.375348,107.776115,-0.952548,108.795598,0.829527,108.030986,2.357019
107.521245,3.375348,107.521245,5.921169,108.285857,1.593273,109.305339,7.957826,108.540727,2.102437,107.776115,0.829527
107.776115,1.338691,107.521245,-1.207130,109.305339,8.466990,108.795598,-0.697966,109.050469,7.194079,108.030986,6.430333
108.285857,4.393676,107.776115,1.338691,109.305339,0.574944,109.815080,5.412004,109.305339,0.320362,108.540727,-0.697966
108.795598,1.847855,108.285857,2.102437,110.324822,8.212408,109.050469,-0.952548,110.069951,7.194079,108.795598,7.957826
108.540727,3.375348,108.795598,3.120766,109.815080,-0.697966,110.579692,6.430333,110.324822,-0.697966,109.050469,0.320362
109.305339,1.338691,108.795598,4.393676,110.324822,6.684915,109.560210,-0.188802,110.579692,7.957826,109.050469,7.703243
109.050469,2.357019,109.815080,1.338691,109.815080,0.320362,110.579692,5.157422,110.579692,0.065780,110.069951,-0.697966
110.324822,2.611601,108.795598,5.412004,110.834563,4.393676,110.579692,0.320362,111.089434,5.412004,110.069951,4.393676
109.560210,3.375348,110.069951,1.593273,110.834563,0.320362,111.344304,2.357019,111.854045,0.065780,110.834563,3.629930
110.579692,6.175751,110.324822,7.448661,111.854045,5.921169,111.089434,5.157422,111.344304,5.157422,110.324822,4.648258
109.815080,2.357019,110.324822,1.593273,110.834563,4.393676,112.363787,1.847855,112.873528,6.430333,111.599175,2.866183
111.344304,5.921169,111.089434,5.921169,112.873528,7.448661,111.599175,5.157422,111.344304,5.157422,110.324822,3.629930
111.854045,3.375348,111.599175,0.829527,112.108916,4.902840,112.618657,2.357019,113.383269,5.157422,112.363787,4.902840
111.599175,6.684915,111.854045,6.939497,112.618657,4.902840,112.363787,5.921169,112.618657,2.611601,112.363787,2.102437
112.873528,4.139094,111.854045,2.611601,112.618657,5.157422,112.873528,2.357019,112.873528,5.412004,111.854045,4.902840
112.363787,4.648258,113.128399,4.902840,113.893010,4.139094,112.363787,6.175751,113.638140,2.866183,112.363787,1.593273
112.618657,3.120766,111.854045,4.902840,112.873528,3.375348,113.893010,4.902840,113.638140,3.884512,112.618657,4.139094
112.618657,2.357019,113.638140,5.157422,114.402752,0.065780,112.873528,6.175751,114.402752,2.611601,112.873528,1.084109
113.638140,9.485318,113.128399,5.157422,113.128399,6.175751,114.402752,6.175751,114.402752,4.393676,112.873528,2.357019
113.638140,1.338691,113.383269,4.648258,114.657622,3.375348,114.147881,5.921169,115.422234,5.666587,113.893010,4.139094
113.893010,10.758229,114.402752,3.884512,114.402752,5.412004,115.422234,7.194079,113.893010,6.939497,113.383269,4.648258
114.657622,-0.443384,113.893010,3.629930,114.912493,6.430333,114.147881,5.157422,115.677105,9.230736,115.167364,6.939497
114.657622,8.466990,114.912493,3.884512,114.657622,6.684915,115.931976,3.629930,115.422234,5.157422,113.893010,3.884512
115.931976,-0.952548,114.657622,3.120766,115.931976,6.939497,114.912493,4.648258,115.677105,8.466990,114.402752,7.448661
114.912493,8.721572,115.931976,4.648258,114.657622,7.194079,115.931976,4.648258,116.441717,5.157422,115.167364,5.412004
115.931976,0.320362,114.657622,6.684915,115.931976,6.939497,115.677105,5.412004,116.696587,7.448661,115.167364,6.175751
116.441717,7.194079,116.441717,3.884512,115.931976,5.412004,116.696587,6.939497,116.441717,5.921169,115.167364,5.157422
116.441717,1.084109,115.677105,7.957826,116.696587,5.921169,115.931976,9.230736,117.206329,7.957826,115.931976,3.120766
116.441717,6.430333,116.441717,4.648258,116.696587,4.648258,117.716070,2.357019,117.716070,6.684915,116.441717,4.648258
116.951458,7.703243,116.951458,8.466990,117.716070,6.430333,116.441717,10.503647,117.206329,4.393676,116.441717,2.102437
117.461199,5.666587,116.441717,4.648258,115.931976,7.957826,118.225811,1.847855,118.480682,9.485318,117.461199,6.430333
