0	0
1	0
2	0
3	0
4	0
5	14
6	124
7	112
8	93
9	78
10	73
11	71
12	59
13	52
14	51
15	51
16	49
17	50
18	52
19	48
20	34
21	58
22	39
23	58
24	48
25	45
26	51
27	48
28	48
29	59
30	62
31	65
32	55
33	56
34	55
35	55
36	47
37	75
38	78
39	70
40	77
41	82
42	90
43	86
44	84
45	81
46	94
47	85
48	88
49	89
50	114
51	111
52	95
53	103
54	105
55	104
56	145
57	125
58	113
59	110
60	132
61	112
62	121
63	121
64	116
65	119
66	127
67	123
68	133
69	139
70	122
71	125
72	147
73	109
74	124
75	150
76	127
77	121
78	122
79	121
80	103
81	127
82	115
83	106
84	111
85	114
86	115
87	107
88	106
89	139
90	117
91	118
92	117
93	118
94	102
95	105
96	126
97	97
98	85
99	103
100	99
101	97
102	95
103	81
104	77
105	88
106	81
107	64
108	58
109	71
110	72
111	67
112	69
113	68
114	57
115	59
116	65
117	65
118	46
119	62
120	65
121	41
122	53
123	37
124	28
125	51
126	52
127	32
128	39
129	28
130	28
131	34
132	29
133	18
134	25
135	24
136	28
137	28
138	19
139	16
140	22
141	32
142	13
143	22
144	24
145	18
146	22
147	14
148	19
149	14
150	10
151	16
152	13
153	15
154	8
155	7
156	10
157	11
158	10
159	12
160	5
161	11
162	18
163	9
164	8
165	7
166	10
167	2
168	2
169	5
170	5
171	4
172	5
173	4
174	3
175	3
176	3
177	5
178	3
179	3
180	4
181	3
182	2
183	3
184	2
185	6
186	4
187	2
188	3
189	0
190	8
191	2
192	2
193	2
194	4
195	2
196	4
197	0
198	2
199	3
200	1
201	0
202	1
203	2
204	0
205	1
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
