0	13
1	14
2	8
3	11
4	7
5	7
6	11
7	7
8	9
9	15
10	10
11	10
12	10
13	27
14	28
15	17
16	17
17	17
18	12
19	12
20	10
21	16
22	23
23	20
24	15
25	25
26	18
27	22
28	30
29	29
30	21
31	23
32	15
33	17
34	15
35	16
36	29
37	16
38	26
39	21
40	20
41	18
42	30
43	27
44	48
45	57
46	61
47	73
48	94
49	110
50	117
51	108
52	94
53	80
54	52
55	42
56	23
57	19
58	14
59	19
60	12
61	9
62	7
63	5
64	7
65	8
66	1
67	4
68	1
69	2
70	3
71	0
72	5
73	2
74	4
75	5
76	4
77	0
78	6
79	3
80	4
81	2
82	2
83	0
84	2
85	5
86	4
87	3
88	3
89	7
90	2
91	2
92	3
93	2
94	2
95	1
96	3
97	1
98	5
99	4
100	1
101	4
102	3
103	3
104	2
105	1
106	2
107	0
108	4
109	2
110	1
111	0
112	5
113	1
114	5
115	1
116	2
117	3
118	0
119	1
120	0
121	4
122	2
123	0
124	1
125	0
126	0
127	2
128	3
129	1
130	0
131	2
132	0
133	3
134	1
135	1
136	2
137	1
138	3
139	2
140	3
141	1
142	0
143	2
144	3
145	0
146	0
147	6
148	1
149	3
150	1
151	3
152	0
153	2
154	2
155	1
156	3
157	1
158	1
159	0
160	2
161	3
162	1
163	6
164	2
165	2
166	0
167	2
168	1
169	1
170	1
171	1
172	1
173	5
174	1
175	1
176	2
177	0
178	1
179	0
180	1
181	0
182	2
183	0
184	0
185	2
186	3
187	0
188	1
189	1
190	0
191	0
192	1
193	1
194	0
195	0
196	1
197	1
198	0
199	0
200	2
201	0
202	0
203	0
204	1
205	1
206	1
207	2
208	0
209	1
210	1
211	2
212	1
213	1
214	0
215	0
216	0
217	2
218	1
219	0
220	0
221	0
222	3
223	0
224	1
225	0
226	1
227	2
228	0
229	0
230	1
231	0
232	0
233	0
234	1
235	0
236	0
237	1
238	0
239	1
240	3
241	1
242	1
243	2
244	1
245	2
246	2
247	2
248	1
249	1
250	0
251	2
252	0
253	0
254	0
255	0
