X, CH1, CH2, Start, Increment
Sequence, VOLT, VOLT,0.01652000,0.0000002000000
0,15.2000000,0.0328000000
1,14.8000000,0.0344000000
2,14.8000000,0.0336000000
3,15.2000000,0.0344000000
4,15.2000000,0.0344000000
5,14.8000000,0.0328000000
6,15.2000000,0.0312000000
7,14.8000000,0.0288000000
8,14.8000000,0.0280000000
9,15.2000000,0.0264000000
10,15.2000000,0.0256000000
11,14.8000000,0.0272000000
12,15.2000000,0.0272000000
13,14.8000000,0.0264000000
14,15.2000000,0.0272000000
15,14.8000000,0.0240000000
16,15.2000000,0.0232000000
17,14.8000000,0.0200000000
18,14.8000000,0.0200000000
19,15.2000000,0.0184000000
20,14.8000000,0.0192000000
21,15.2000000,0.0184000000
22,15.2000000,0.0200000000
23,14.8000000,0.0192000000
24,14.8000000,0.0192000000
25,14.8000000,0.0152000000
26,14.8000000,0.0136000000
27,14.8000000,0.0104000000
28,14.8000000,0.0096000000
29,14.8000000,0.0064000000
30,14.8000000,0.0072000000
31,15.2000000,0.0080000000
32,14.8000000,0.0080000000
33,15.2000000,0.0096000000
34,14.8000000,0.0080000000
35,15.2000000,0.0040000000
36,14.8000000,0.0032000000
37,15.2000000,-0.0016000000
38,15.2000000,-0.0032000000
39,14.8000000,-0.0056000000
40,14.8000000,-0.0056000000
41,14.8000000,-0.0040000000
42,14.8000000,-0.0040000000
43,15.2000000,-0.0032000000
44,15.2000000,-0.0040000000
45,14.8000000,-0.0064000000
46,14.8000000,-0.0080000000
47,15.2000000,-0.0120000000
48,15.2000000,-0.0120000000
49,14.8000000,-0.0144000000
50,14.8000000,-0.0144000000
51,15.2000000,-0.0136000000
52,14.8000000,-0.0136000000
53,15.2000000,-0.0128000000
54,15.2000000,-0.0128000000
55,14.8000000,-0.0152000000
56,14.8000000,-0.0168000000
57,14.8000000,-0.0192000000
58,15.2000000,-0.0208000000
59,14.8000000,-0.0192000000
60,14.8000000,-0.0192000000
61,15.2000000,-0.0192000000
62,15.2000000,-0.0192000000
63,14.8000000,-0.0200000000
64,14.8000000,-0.0216000000
65,15.2000000,-0.0248000000
66,14.8000000,-0.0264000000
67,15.2000000,-0.0280000000
68,14.8000000,-0.0280000000
69,15.2000000,-0.0272000000
70,15.2000000,-0.0280000000
