0	154
1	1653
2	1370
3	1326
4	1389
5	1408
6	1428
7	1446
8	1522
9	1535
10	1637
11	1605
12	1637
13	1623
14	1599
15	1628
16	1574
17	1591
18	1595
19	1596
20	1591
21	1637
22	1594
23	1711
24	1674
25	1795
26	1703
27	1732
28	1779
29	1803
30	1874
31	1869
32	1952
33	2027
34	2013
35	2078
36	1987
37	1988
38	1941
39	1966
40	1906
41	1936
42	1986
43	1923
44	1885
45	1941
46	1888
47	1793
48	1854
49	1848
50	1862
51	1811
52	1905
53	1814
54	1824
55	1878
56	1943
57	1856
58	1870
59	1859
60	1892
61	1842
62	1866
63	1907
64	1913
65	1882
66	1990
67	1950
68	1910
69	1912
70	2018
71	2000
72	1954
73	1986
74	1920
75	1960
76	1978
77	1816
78	1710
79	1613
80	1557
81	1333
82	1275
83	1106
84	986
85	910
86	822
87	764
88	697
89	670
90	617
91	558
92	549
93	593
94	549
95	519
96	544
97	581
98	573
99	639
100	718
101	896
102	1090
103	1457
104	1960
105	2611
106	3432
107	4567
108	5984
109	7422
110	8918
111	10419
112	11844
113	12802
114	13045
115	12598
116	11526
117	10029
118	8484
119	6510
120	4811
121	3249
122	2189
123	1384
124	887
125	585
126	414
127	315
128	275
129	240
130	240
131	251
132	202
133	238
134	248
135	209
136	196
137	234
138	250
139	191
140	223
141	236
142	205
143	254
144	246
145	232
146	218
147	234
148	207
149	208
150	225
151	250
152	200
153	219
154	187
155	201
156	208
157	229
158	213
159	207
160	202
161	194
162	170
163	202
164	187
165	209
166	176
167	206
168	171
169	171
170	156
171	176
172	161
173	172
174	174
175	157
176	172
177	186
178	162
179	153
180	190
181	188
182	174
183	182
184	189
185	178
186	189
187	168
188	174
189	223
190	182
191	190
192	179
193	178
194	187
195	159
196	162
197	162
198	135
199	126
200	136
201	131
202	144
203	155
204	130
205	138
206	138
207	146
208	151
209	138
210	138
211	159
212	127
213	148
214	134
215	148
216	169
217	158
218	135
219	147
220	153
221	166
222	160
223	182
224	193
225	187
226	195
227	198
228	167
229	170
230	133
231	144
232	100
233	84
234	85
235	61
236	50
237	39
238	38
239	28
240	30
241	10
242	26
243	11
244	19
245	10
246	10
247	8
248	19
249	16
250	14
251	11
252	21
253	14
254	8
255	1
